bus_id,bus_name,area,loss_zone,type,voltage,angle,load_P,load_Q,generation_p,generation_Q,base_kV,desired_volts,MAX_Q,Min_Q,G,B,control_bus_number
8196,8198,1,1,1,0.99112,-36.618,0.1049,0.03,0,0,0,0,0,0,0,0,0
8197,8199,1,1,1,0.99112,-36.616,0.0799,0.02,0,0,0,0,0,0,0,0,0
8198,8200,1,1,1,0.99755,-36.771,0.065,0.015,0,0,0,0,0,0,0,0,0
8199,8201,1,1,1,1.0016,-33.975,0.1539,0.032,0,0,0,0,0,0,0,0,0
8200,8202,1,1,1,0.99197,-32.378,0.0999,0.035,0,0,0,0,0,0,0,0,0
8201,8203,1,1,1,0.98506,-34.771,0.0879,0.027,0,0,0,0,0,0,0,0,0
8202,8204,1,1,1,0.99602,-41.297,0.061,0,0,0,0,0,0,0,0,0,0
8203,8205,1,1,1,0.98974,-36.821,0.1709,0.037,0,0,0,0,0,0,0,0,0
8204,8206,1,1,1,0.99085,-36.645,0.1629,0.036,0,0,0,0,0,0,0,0,0
8205,8207,1,1,1,1,-34.896,0,0,0,0,0,0,0,0,0,0,0
8206,8208,1,1,1,0.99977,-34.896,0.02,0.02,0,0,0,0,0,0,0,0,0
8207,8209,1,1,1,0.99544,-38.49,0.035,0.01,0,0,0,0,0,0,0,0,0
8208,8210,1,1,1,0.99967,-36.264,0.039,0.003,0,0,0,0,0,0,0,0,0
8209,8211,1,1,1,1.0012,-34.016,0.1549,0.035,0,0,0,0,0,0,0,0,0
8210,8212,1,1,1,1.0045,-33.676,0,0,0,0,0,0,0,0,0,0,0
8211,8213,1,1,1,1.0107,-32.338,0,0,0,0,0,0,0,0,0,0,0
8212,8214,1,1,1,1.0045,-33.676,0,0,0,0,0,0,0,0,0,0,0
8213,8215,1,1,1,0.92978,-39.795,0.02,0.005,0,0,0,0,0,0,0,0,0
8214,8216,1,1,1,0.99045,-39.732,0.0819,0.018,0,0,0,0,0,0,0,0,0
8215,8217,1,1,1,0.97825,-37.45,0.2298,0.04,0,0,0,0,0,0,0,0,0
8216,8218,1,1,1,0.99814,-31.484,0.1999,0.07,0,0,0,0,0,0,0,0,0
8217,8219,1,1,1,0.98317,-35.644,0.0969,0.042,0,0,0,0,0,0,0,0,0
8218,8220,1,1,2,1,-33.844,0.2398,0.1,0.1,0.04,0,0,0.04,0,0,0,0
8219,8221,1,1,1,1.0017,-33.31,0.0749,0.025,0,0,0,0,0,0,0,0,0
8220,8222,1,1,1,1.0017,-33.311,0.05,0.016,0,0,0,0,0,0,0,0,0
8221,8223,1,1,2,1,-30.061,0.2458,0.19,0.27,0.18,0,0,0.18,0,0,0,0
8222,8224,1,1,1,1.0014,-36.039,0.06,0.015,0,0,0,0,0,0,0,0,0
8223,8225,1,1,1,0.99647,-40.819,0.0799,0.024,0,0,0,0,0,0,0,0,0
8224,8226,1,1,1,0.99296,-34.738,0.1049,0.043,0,0,0,0,0,0,0,0,0
8225,8227,1,1,1,0.99721,-33.157,0.015,0.005,0,0,0,0,0,0,0,0,0
8226,8228,1,1,1,0.99721,-33.157,0.029,0.008,0,0,0,0,0,0,0,0,0
8227,8229,1,1,1,0.97054,-41.586,0.2608,0.046,0,0,0,0,0,0,0,0,0
8228,8230,1,1,2,1,-34.645,0,0,0.26,0.1,0,0,0.1,0,0,0,0
8229,8231,1,1,1,0.97754,-39.567,0.1749,0.044,0,0,0,0,0,0,0,0,0
8230,8232,1,1,1,0.98992,-37.452,0.1299,0.03,0,0,0,0,0,0,0,0,0
8231,8233,1,1,1,0.99666,-41.578,0.1389,0,0,0,0,0,0,0,0,0,0
8232,8234,1,1,1,0.99215,-36.527,0.1699,0.037,0,0,0,0,0,0,0,0,0
8233,8235,1,1,1,0.99738,-41.465,0.1129,0,0,0,0,0,0,0,0,0,0
8234,8236,1,1,1,0.99688,-34.965,0.1069,0.035,0,0,0,0,0,0,0,0,0
8235,8237,1,1,1,1.0053,-39.896,0.1649,0.024,0,0,0,0,0,0,0,0,0
8236,8238,1,1,1,0.99564,-34.65,0.0799,0.026,0,0,0,0,0,0,0,0,0
8237,8239,1,1,2,1,-39.479,0.1569,0.012,0.026,0,0,0,0.01,0,0,0,0
8238,8240,1,1,1,1.0062,-39.835,0.1319,0.025,0,0,0,0,0,0,0,0,0
8239,8241,1,1,1,0.99956,-31.766,0.06,0.02,0,0,0,0,0,0,0,0,0
8240,8242,1,1,1,0.99626,-40.016,0.06,0.015,0,0,0,0,0,0,0,0,0
8241,8243,1,1,2,1,-31.815,0.1699,0.037,0.04,0.01,0,0,0.01,0,0,0,0
8242,8244,1,1,2,1,-40.174,0.1799,0.02,0.015,0,0,0,0,0,0,0,0
8243,8245,1,1,1,0.99209,-39.334,0.06,0.015,0,0,0,0,0,0,0,0,0
8244,8246,1,1,1,1.0003,-33.4,0.1499,0.035,0,0,0,0,0,0,0,0,0
8245,8247,1,1,2,1,-37.174,0.949,0.25,0.49,0.98183,0,0,9.99,-9.99,0,0,0
8246,8248,1,1,1,0.99349,-34.82,0.0769,0.029,0,0,0,0,0,0,0,0,0
8247,8249,1,1,1,0.99715,-37.346,0.1199,0.035,0,0,0,0,0,0,0,0,0
8248,8250,1,1,1,1.0019,-40.032,0.1539,0.036,0,0,0,0,0,0,0,0,0
8249,8251,1,1,2,1,-34.198,0.0869,0.039,0.016,0,0,0,0,0,0,0,0
8250,8252,1,1,1,0.98989,-30.699,0.1259,0.042,0,0,0,0,0,0,0,0,0
8251,8253,1,1,1,0.998,-34.873,0,0,0,0,0,0,0,0,0,0,0
8252,8254,1,1,1,0.97832,-37.518,0.0999,0.03,0,0,0,0,0,0,0,0,0
8253,8255,1,1,1,1.038,-36.795,0.1399,0.015,0,0,0,0,0,0,0,0,0
8254,8256,1,1,1,1.0386,-36.675,0.1099,0.01,0,0,0,0,0,0,0,0,0
8255,8257,1,1,1,0.98053,-37.648,0.03,0.005,0,0,0,0,0,0,0,0,0
8256,8258,1,1,1,0.98255,-34.734,0.1739,0.062,0,0,0,0,0,0,0,0,0
8257,8259,1,1,1,1.0015,-36.258,0.1399,0.038,0,0,0,0,0,0,0,0,0
8258,8260,1,1,2,1,-32.263,0.1699,0.095,0.027,0.01,0,0,0.01,0,0,0,0
8259,8261,1,1,1,0.99703,-38.38,0.1099,0.02,0,0,0,0,0,0,0,0,0
8260,8262,1,1,1,0.98003,-37.23,0.1639,0.043,0,0,0,0,0,0,0,0,0
8261,8263,1,1,2,1,-31.693,0.1949,0.18,0.165,0.18,0,0,0.18,0,0,0,0
8262,8264,1,1,1,0.99891,-39.803,0.1399,0.03,0,0,0,0,0,0,0,0,0
8263,8265,1,1,1,0.99675,-39.877,0.1199,0.01,0,0,0,0,0,0,0,0,0
8264,8266,1,1,1,0.98741,-37.786,0.1299,0.04,0,0,0,0,0,0,0,0,0
8265,8267,1,1,1,0.98474,-37.997,0.1599,0.032,0,0,0,0,0,0,0,0,0
8266,8268,1,1,1,0.99162,-39.035,0.05,0.02,0,0,0,0,0,0,0,0,0
8267,8269,1,1,1,1.0001,-34.323,0.019,0.001,0,0,0,0,0,0,0,0,0
8268,8270,1,1,1,0.98836,-31.553,0.1149,0.035,0,0,0,0,0,0,0,0,0
8269,8271,1,1,1,0.99368,-39.946,0.1449,0.04,0,0,0,0,0,0,0,0,0
8270,8272,1,1,1,0.9944,-38.105,0.1399,0.025,0,0,0,0,0,0,0,0,0
8271,8273,1,1,1,0.99565,-32.081,0.1799,0.048,0,0,0,0,0,0,0,0,0
8272,8274,1,1,2,1,-35.742,0.1349,0.04,0.02,0.01,0,0,0.01,0,0,0,0
8273,8275,1,1,1,0.9846,-35.851,0.1149,0.01,0,0,0,0,0,0,0,0,0
8274,8276,1,1,1,0.96919,-37.61,0.1569,0.054,0,0,0,0,0,0,0,0,0
8275,8277,1,1,1,0.99491,-39.13,0.1199,0.03,0,0,0,0,0,0,0,0,0
8276,8278,1,1,1,0.996,-33.827,0.035,0.01,0,0,0,0,0,0,0,0,0
8277,8279,1,1,1,0.99748,-31.231,0.0799,0.015,0,0,0,0,0,0,0,0,0
8278,8280,1,1,1,0.99929,-40.08,0.04,0.005,0,0,0,0,0,0,0,0,0
8279,8281,1,1,1,0.99401,-36.354,0.1099,0.024,0,0,0,0,0,0,0,0,0
8280,8282,1,1,1,0.99189,-37.376,0.2398,0.044,0,0,0,0,0,0,0,0,0
8281,8283,1,1,1,1.0064,-35.77,0,0,0,0,0,0,0,0,0,0,0
8282,8284,1,1,1,1.0064,-35.766,0,0,0,0,0,0,0,0,0,0,0
8283,8285,1,1,1,1.0014,-36.269,0.0999,0.024,0,0,0,0,0,0,0,0,0
8284,8286,1,1,1,1.0039,-35.709,0.1699,0.03,0,0,0,0,0,0,0,0,0
8285,8287,1,1,1,1.0039,-35.709,0,0,0,0,0,0,0,0,0,0,0
8286,8288,1,1,1,0.99227,-36.073,0.0899,0.02,0,0,0,0,0,0,0,0,0
8287,8289,1,1,1,0.99994,-36.558,0.1949,0.04,0,0,0,0,0,0,0,0,0
8288,8290,1,1,1,0.99818,-36.282,0.2298,0.055,0,0,0,0,0,0,0,0,0
8289,8291,1,1,1,1.0617,-33.385,0.0869,0.014,0,0,0,0,0,0,0,0,0
8290,8292,1,1,1,1.003,-35.771,0.0899,0.02,0,0,0,0,0,0,0,0,0
8291,8293,1,1,1,0.98656,-37.408,0.2448,0.03,0,0,0,0,0,0,0,0,0
8292,8294,1,1,2,1,-40.773,0.025,0.004,0.018,0,0,0,0,0,0,0,0
8293,8295,1,1,1,1.0045,-34.514,0.1799,0.05,0,0,0,0,0,0,0,0,0
8294,8296,1,1,1,0.99876,-36.174,0.0699,0.015,0,0,0,0,0,0,0,0,0
8295,8297,1,1,2,1,-36.203,0.1599,0.04,0.024,0,0,0,0,0,0,0,0
8296,8298,1,1,2,1,-36.017,0.2298,0.08,0.1,0.04,0,0,0.04,0,0,0,0
8297,8299,1,1,2,1,-30.986,0.1329,0.04,0.063,0.02,0,0,0.02,0,0,0,0
8298,8300,1,1,1,0.99997,-30.985,0.06,0.025,0,0,0,0,0,0,0,0,0
8299,8301,1,1,1,0.99653,-36.975,0.2098,0.043,0,0,0,0,0,0,0,0,0
8300,8302,1,1,1,0.98309,-36.673,0.001,0.001,0,0,0,0,0,0,0,0,0
8301,8303,1,1,1,0.99599,-41.537,0.04,0.003,0,0,0,0,0,0,0,0,0
8302,8304,1,1,2,1,-31.206,0.1279,0.041,0.015,0,0,0,0,0,0,0,0
8303,8305,1,1,1,0.99101,-39.784,0.1199,0.04,0,0,0,0,0,0,0,0,0
8304,8306,1,1,1,0.991,-39.783,0,0,0,0,0,0,0,0,0,0,0
8305,8307,1,1,1,0.98289,-37.887,0.021,0.002,0,0,0,0,0,0,0,0,0
8306,8308,1,1,1,1.0022,-36.728,0.05,0.009,0,0,0,0,0,0,0,0,0
8307,8309,1,1,1,0.99066,-37.525,0.1299,0.033,0,0,0,0,0,0,0,0,0
8308,8310,1,1,1,0.99963,-39.711,0.03,0.01,0,0,0,0,0,0,0,0,0
8309,8311,1,1,1,0.98673,-40.198,0.0709,0.024,0,0,0,0,0,0,0,0,0
8310,8312,1,1,1,0.99949,-36.418,0.0709,0.016,0,0,0,0,0,0,0,0,0
8311,8313,1,1,1,0.99464,-37.047,0.1429,0.033,0,0,0,0,0,0,0,0,0
8312,8314,1,1,1,0.98268,-35.844,0.1159,0.041,0,0,0,0,0,0,0,0,0
8313,8315,1,1,1,0.9906,-31.727,0.055,0.02,0,0,0,0,0,0,0,0,0
8314,8316,1,1,2,1,-38.45,0.06,0.02,0.002,0,0,0,0,0,0,0,0
8315,8317,1,1,1,0.95859,-37.964,0.027,0.01,0,0,0,0,0,0,0,0,0
8316,8318,1,1,1,0.96893,-36.296,0.065,0.02,0,0,0,0,0,0,0,0,0
8317,8319,1,1,2,1,-37.334,0.1669,0.034,0.025,0.01,0,0,0.01,0,0,0,0
8318,8320,1,1,2,1,-34.044,0.0799,0.028,0.01,0.01,0,0,0.01,0,0,0,0
8319,8321,1,1,1,0.99542,-35.214,0.1209,0.038,0,0,0,0,0,0,0,0,0
8320,8322,1,1,2,1,-36.133,0.05,0.022,0.135,0.04,0,0,0.04,0,0,0,0
8321,8323,1,1,1,1.0053,-36.135,0.05,0.011,0,0,0,0,0,0,0,0,0
8322,8324,1,1,2,1,-40.01,0.1699,0.04,0.004,0,0,0,0,0,0,0,0
8323,8325,1,1,1,0.98969,-36.887,0.2098,0.041,0,0,0,0,0,0,0,0,0
8324,8326,1,1,1,1.0164,-35.372,0.2398,0.047,0,0,0,0,0,0,0,0,0
8325,8327,1,1,1,0.99842,-40.337,0.06,0.015,0,0,0,0,0,0,0,0,0
8326,8328,1,1,1,1.0017,-33.312,0.01,0.005,0,0,0,0,0,0,0,0,0
8327,8329,1,1,1,0.99488,-35.159,0.2358,0.068,0,0,0,0,0,0,0,0,0
8328,8330,1,1,1,1.0051,-35.684,0.1159,0.032,0,0,0,0,0,0,0,0,0
8329,8331,1,1,1,0.95951,-37.779,0.035,0.013,0,0,0,0,0,0,0,0,0
8330,8332,1,1,1,0.99614,-33.99,0.2398,0.07,0,0,0,0,0,0,0,0,0
8331,8333,1,1,2,1,-36.519,0.1179,0.034,0.004,0,0,0,0,0,0,0,0
8332,8334,1,1,1,0.96576,-36.887,0.1889,0.041,0,0,0,0,0,0,0,0,0
8333,8335,1,1,1,1.0018,-34.097,0.0829,0.032,0,0,0,0,0,0,0,0,0
8334,8336,1,1,1,0.99315,-31.457,0.2198,0.09,0,0,0,0,0,0,0,0,0
8335,8337,1,1,1,0.99757,-33.678,0.0849,0.02,0,0,0,0,0,0,0,0,0
8336,8338,1,1,1,0.96011,-44.492,0.2698,0.036,0,0,0,0,0,0,0,0,0
8337,8339,1,1,1,0.96156,-44.288,0.1589,0.036,0,0,0,0,0,0,0,0,0
8338,8340,1,1,1,0.98712,-40.203,0,0,0,0,0,0,0,0,0,0,0
8339,8341,1,1,1,0.99316,-40.948,0.1319,0.024,0,0,0,0,0,0,0,0,0
8340,8342,1,1,1,0.96041,-37.572,0.0949,0.03,0,0,0,0,0,0,0,0,0
8341,8343,1,1,1,0.99406,-41.503,0.2198,0.02,0,0,0,0,0,0,0,0,0
8342,8344,1,1,1,0.99857,-40.579,0.057,0.012,0,0,0,0,0,0,0,0,0
8343,8345,1,1,1,0.97032,-45.928,0.035,0,0,0,0,0,0,0,0,0,0
8344,8346,1,1,1,0.96309,-42.088,0.0899,0.023,0,0,0,0,0,0,0,0,0
8345,8347,1,1,1,0.99756,-40.927,0.0899,0.004,0,0,0,0,0,0,0,0,0
8346,8348,1,1,1,1.004,-40.314,0.0899,0.005,0,0,0,0,0,0,0,0,0
8347,8349,1,1,2,1,-40.94,0.2498,0.03,0.011,0,0,0,0,0,0,0,0
8348,8350,1,1,1,0.99932,-34.457,0.0849,0.043,0,0,0,0,0,0,0,0,0
8349,8351,1,1,1,1.0012,-34.016,0,0,0,0,0,0,0,0,0,0,0
8350,8352,1,1,1,0.98969,-37.667,0.2468,0.05,0,0,0,0,0,0,0,0,0
8351,8353,1,1,1,0.99769,-37.389,0.005,0.002,0,0,0,0,0,0,0,0,0
8352,8354,1,1,2,1,-41.543,0.2998,0.048,0.03,0.01,0,0,0.01,0,0,0,0
8353,8355,1,1,1,0.99789,-41.126,0.1199,0.02,0,0,0,0,0,0,0,0,0
8354,8356,1,1,2,1,-37.03,0.004,0.001,0.003,0,0,0,0,0,0,0,0
8355,8357,1,1,1,0.97421,-35.579,0.2098,0.03,0,0,0,0,0,0,0,0,0
8356,8358,1,1,1,0.99094,-36.636,0.048,0.01,0,0,0,0,0,0,0,0,0
8357,8359,1,1,1,0.99708,-25.711,0.053,0.01,0,0,0,0,0,0,0,0,0
8358,8360,1,1,1,0.98126,-37.845,0.0799,0.024,0,0,0,0,0,0,0,0,0
8359,8361,1,1,1,0.98068,-37.755,0.065,0.03,0,0,0,0,0,0,0,0,0
8360,8362,1,1,2,1,-34.06,0.6893,0.43,0.55,0.41,0,0,0.41,0,0,0,0
8361,8363,1,1,1,1.0062,-34.047,0.065,0.025,0,0,0,0,0,0,0,0,0
8362,8364,1,1,1,0.9847,-37.903,0.2298,0.046,0,0,0,0,0,0,0,0,0
8363,8365,1,1,2,1,-34.896,0.3497,0.065,0.17,0.06,0,0,0.06,0,0,0,0
8364,8366,1,1,1,1,-34.893,0,0,0,0,0,0,0,0,0,0,0
8365,8367,1,1,1,0.9914,-36.594,0.051,0.012,0,0,0,0,0,0,0,0,0
8366,8368,1,1,1,0.99536,-35.211,0.1549,0.052,0,0,0,0,0,0,0,0,0
8367,8369,1,1,1,0.99626,-35.124,0.2358,0.071,0,0,0,0,0,0,0,0,0
8368,8370,1,1,1,0.98452,-35.82,0.1209,0,0,0,0,0,0,0,0,0,0
8369,8371,1,1,1,0.97839,-35.706,0.1749,0.049,0,0,0,0,0,0,0,0,0
8370,8372,1,1,1,0.9839,-31.825,0.0999,0.027,0,0,0,0,0,0,0,0,0
8371,8373,1,1,1,0.99438,-35.266,0.1819,0.053,0,0,0,0,0,0,0,0,0
8372,8374,1,1,1,0.95873,-38.173,0.1249,0.038,0,0,0,0,0,0,0,0,0
8373,8375,1,1,1,0.99843,-35.55,0.0829,0.039,0,0,0,0,0,0,0,0,0
8374,8376,1,1,1,0.99346,-41.701,0.1199,0.01,0,0,0,0,0,0,0,0,0
8375,8377,1,1,1,1.0036,-40.712,0.0879,0,0,0,0,0,0,0,0,0,0
8376,8378,1,1,1,0.99124,-34.482,0.1849,0.062,0,0,0,0,0,0,0,0,0
8377,8379,1,1,1,1.0374,-34.799,0.2198,0.046,0,0,0,0,0,0,0,0,0
8378,8380,1,1,1,1.0321,-34.753,0.1959,0.044,0,0,0,0,0,0,0,0,0
8379,8381,1,1,1,1.0476,-35.799,0.0899,0.003,0,0,0,0,0,0,0,0,0
8380,8382,1,1,1,0.98881,-37.24,0.1919,0.043,0,0,0,0,0,0,0,0,0
8381,8383,1,1,1,1.0019,-32.683,0,0,0,0,0,0,0,0,0,0,0
8382,8384,1,1,1,1.0019,-32.684,0.041,0.02,0,0,0,0,0,0,0,0,0
8383,8385,1,1,1,0.98929,-35.652,0.1249,0.045,0,0,0,0,0,0,0,0,0
8384,8386,1,1,1,0.99463,-33.193,0.2278,0.079,0,0,0,0,0,0,0,0,0
8385,8387,1,1,2,1,-32.872,0.1859,0.057,0.51,0.1,0,0,0.1,0,0,0,0
8386,8388,1,1,1,0.99997,-32.874,0,0,0,0,0,0,0,0,0,0,0
8387,8389,1,1,1,0.99505,-33.195,0.2338,0.059,0,0,0,0,0,0,0,0,0
8388,8390,1,1,1,0.99039,-37.663,0.065,0.005,0,0,0,0,0,0,0,0,0
8389,8391,1,1,1,1.0002,-36.602,0,0,0,0,0,0,0,0,0,0,0
8390,8392,1,1,1,0.996,-41.536,0,0,0,0,0,0,0,0,0,0,0
8391,8393,1,1,1,0.99041,-37.661,0,0,0,0,0,0,0,0,0,0,0
8392,8394,1,1,1,0.9998,-33.436,0.3298,0.06,0,0,0,0,0,0,0,0,0
8393,8395,1,1,1,0.99989,-33.412,0.02,0.01,0,0,0,0,0,0,0,0,0
8394,8396,1,1,1,0.99908,-36.681,0.1149,0.027,0,0,0,0,0,0,0,0,0
8395,8397,1,1,1,0.99892,-36.545,0.1299,0.033,0,0,0,0,0,0,0,0,0
8396,8398,1,1,2,1,-32.772,0.4995,0.13,0.37,0.19,0,0,0.19,0,0,0,0
8397,8399,1,1,1,0.99999,-32.775,0.3997,0.13,0,0,0,0,0,0,0,0,0
8398,8400,1,1,1,0.98675,-48.071,0.0959,0.012,0,0,0,0,0,0,0,0,0
8399,8401,1,1,1,0.99933,-40.009,0.1099,0.05,0,0,0,0,0,0,0,0,0
8400,8402,1,1,2,1,-32.982,0.2198,0.048,0.02,0.01,0,0,0.01,0,0,0,0
8401,8403,1,1,1,1.0625,-33.274,0,0,0,0,0,0,0,0,0,0,0
8402,8404,1,1,1,1.0625,-33.272,0,0,0,0,0,0,0,0,0,0,0
8403,8405,1,1,2,1,-36.363,0.1299,0.065,0.07,0.02,0,0,0.02,0,0,0,0
8404,8406,1,1,2,1,-38.64,0,0,0.5,-0.18,0,0,0.22,-0.18,0,0,0
8405,8407,1,1,2,1,-38.64,0,0,0.5,-0.13491,0,0,0.22,-0.18,0,0,0
8406,8408,1,1,1,0.99702,-39.03,0.03,0.004,0,0,0,0,0,0,0,0,0
8407,8409,1,1,1,0.9824,-34.026,0.5,0.2,0,0,0,0,0,0,0,0,0
8408,8410,1,1,1,0.99643,-0.85321,0,0,0,0,0,0,0,0,0,0,0
8409,8411,1,1,1,0.99459,-0.36286,0,0,0,0,0,0,0,0,0,0,0
8410,8412,1,1,1,0.96845,-30.199,0,0,0,0,0,0,0,0,0,0,0
8411,8413,1,1,1,0.96723,-9.0248,0,0,0,0,0,0,0,0,0,0,0
8412,8414,1,1,1,0.98468,-22.166,0,0,0,0,0,0,0,0,0,0,0
8413,8415,1,1,1,0.97239,-15.537,0,0,0,0,0,0,0,0,0,0,0
8414,8416,1,1,1,0.96918,-24.79,0,0,0,0,0,0,0,0,0,0,0
8415,8417,1,1,1,0.9791,-11.614,0,0,0,0,0,0,0,0,0,0,0
8416,8418,1,1,1,0.96519,-18.904,0,0,0,0,0,0,0,0,0,0,0
8417,8419,1,1,2,1,-23.316,0.1223,0.09,4,1.2,0,0,1.2,0,0,0,0
8418,8420,1,1,1,0.97451,-7.2833,0,0,0,0,0,0,0,0,0,0,0
8419,8421,1,1,1,0.96495,-27.323,0,0,0,0,0,0,0,0,0,0,0
8420,8422,1,1,1,0.97269,-24.79,0,0,0,0,0,0,0,0,0,0,0
8421,8423,1,1,1,0.96971,-5.0532,0,0,0,0,0,0,0,0,0,0,0
8422,8424,1,1,1,0.94632,-17.935,0,0,0,0,0,0,0,0,0,0,0
8423,8425,1,1,2,1,-0.24404,0.5488,1,7.2,1.6053,0,0,4.4,-0.4,0,0,0
8424,8426,1,1,2,1,0.6683,0.77,1.5,10.8,2.1282,0,0,6.6,-0.6,0,0,0
8425,8427,1,1,2,1,0,1.53,3.5,26.52,10,0,0,15.4,-1.4,0,0,0
8426,8428,1,1,1,0.97448,-26.156,0,0,0,0,0,0,0,0,0,0,0
8427,8429,1,1,1,0.99488,-2.159,0,0,0,0,0,0,0,0,0,0,0
8428,8430,1,1,1,0.9707,-25.339,0,0,0,0,0,0,0,0,0,0,0
8429,8431,1,1,1,0.97315,-13.391,0,0,0,0,0,0,0,0,0,0,0
8430,8432,1,1,1,0.9901,-18.876,0,0,0,0,0,0,0,0,0,0,0
8431,8433,1,1,1,0.99119,-13.563,0,0,0,0,0,0,0,0,0,0,0
8432,8434,1,1,1,0.99348,-11.921,0,0,0,0,0,0,0,0,0,0,0
8433,8435,1,1,1,0.98535,-22.247,0,0,0,0,0,0,0,0,0,0,0
8434,8436,1,1,1,0.98285,-10.971,0,0,0,0,0,0,0,0,0,0,0
8435,8437,1,1,1,0.98283,-10.966,0,0,0,0,0,0,0,0,0,0,0
8436,8438,1,1,2,1,-17.176,0.2598,0.6,0.7,2.4,0,0,2.4,0,0,0,0
8437,8439,1,1,2,1,-17.177,0.2598,0.6,0.7,1.2995,0,0,2.4,0,0,0,0
8438,8440,1,1,2,1,-12.272,0.2098,0.5,10,0,0,0,3.5,0,0,0,0
8439,8441,1,1,1,0.99958,-12.313,0,0,0,0,0,0,0,0,0,0,0
8440,8442,1,1,1,0.97852,-11.917,0,0,0,0,0,0,0,0,0,0,0
8441,8443,1,1,1,1.0052,-11.592,0,0,0,0,0,0,0,0,0,0,0
8442,8444,1,1,1,1.0052,-11.601,0,0,0,0,0,0,0,0,0,0,0
8443,8445,1,1,1,0.96613,-15.797,0,0,0,0,0,0,0,0,0,0,0
8444,8446,1,1,1,0.99074,-20.07,0,0,0,0,0,0,0,0,0,0,0
8445,8447,1,1,1,0.99073,-20.069,0,0,0,0,0,0,0,0,0,0,0
8446,8448,1,1,1,0.98912,-10.795,0,0,0,0,0,0,0,0,0,0,0
8447,8449,1,1,1,0.98908,-10.783,0,0,0,0,0,0,0,0,0,0,0
8448,8450,1,1,2,1,-9.5377,0.1199,0.3,2,0,0,0,1.2,0,0,0,0
8449,8451,1,1,2,1,-9.5515,0.1199,0.3,0.7,0,0,0,1.2,0,0,0,0
8450,8452,1,1,2,1,-8.0241,0.2398,0.6,4.1,0,0,0,2.4,0,0,0,0
8451,8453,1,1,2,1,-8.0383,0.2398,0.6,4.1,0,0,0,2.4,0,0,0,0
8452,8454,1,1,2,1,-18.408,1.5984,0.75,0.422,0.21,0,0,0.21,0,0,0,0
8453,8455,1,1,1,0.99998,-18.406,0,0,0,0,0,0,0,0,0,0,0
8454,8456,1,1,1,0.98132,-11.868,0,0,0,0,0,0,0,0,0,0,0
8455,8457,1,1,1,0.98895,-17.107,0,0,0,0,0,0,0,0,0,0,0
8456,8458,1,1,1,0.98898,-17.112,0,0,0,0,0,0,0,0,0,0,0
8457,8459,1,1,1,0.99624,-9.6532,0,0,0,0,0,0,0,0,0,0,0
8458,8460,1,1,1,0.99628,-9.6735,0,0,0,0,0,0,0,0,0,0,0
8459,8461,1,1,1,0.98512,-14.732,0,0,0,0,0,0,0,0,0,0,0
8460,8462,1,1,1,0.98752,-14.606,0,0,0,0,0,0,0,0,0,0,0
8461,8463,1,1,1,0.99379,-11.842,0,0,0,0,0,0,0,0,0,0,0
8462,8464,1,1,1,0.99098,-18.939,0,0,0,0,0,0,0,0,0,0,0
8463,8465,1,1,1,0.99803,-4.1947,0,0,0,0,0,0,0,0,0,0,0
8464,8466,1,1,1,0.99727,-7.9325,0.2298,0.1096,0,0,0,0,0,0,0,0,0
8465,8467,1,1,1,0.99753,-7.9326,0.2198,0.0579,0,0,0,0,0,0,0,0,0
8466,8468,1,1,1,0.99575,1.8812,0,0,0,0,0,0,0,0,0,0,0
8467,8469,1,1,1,0.99625,-3.6943,0,0,0,0,0,0,0,0,0,0,0
8468,8470,1,1,1,0.99899,3.8414,0,0,0,0,0,0,0,0,0,0,0
8469,8471,1,1,1,0.99897,3.8433,0,0,0,0,0,0,0,0,0,0,0
8470,8472,1,1,2,1,2.3313,0.3737,0.5269,6.5,1.0363,0,0,3.02,0,0,0,0
8471,8473,1,1,2,1,2.1504,0.3537,0.5532,4.5,0.7887,0,0,3.11,0.02,0,0,0
8472,8474,1,1,1,0.99631,-0.14092,0.1339,0.0202,0,0,0,0,0,0,0,0,0
8473,8475,1,1,1,1.0237,-9.8234,0,0,0,0,0,0,0,0,0,0,0
8474,8476,1,1,2,1,-7.6826,0.604,0.921,7.5,4.1373,0,0,4.49,0,0,0,0
8475,8477,1,1,1,1.0074,-7.7338,0,0,0,0,0,0,0,0,0,0,0
8476,8478,1,1,1,0.99781,0.19402,0,0,0,0,0,0,0,0,0,0,0
8477,8479,1,1,1,1.0034,-3.2362,0,0,0,0,0,0,0,0,0,0,0
8478,8480,1,1,1,0.9955,-0.9125,0,0,0,0,0,0,0,0,0,0,0
8479,8481,1,1,1,0.9955,-0.9125,0,0,0,0,0,0,0,0,0,0,0
8480,8482,1,1,1,1.009,-2.3728,0,0,0,0,0,0,0,0,0,0,0
8481,8483,1,1,1,1.0059,-3.4481,0,0,0,0,0,0,0,0,0,0,0
8482,8484,1,1,1,0.98486,-2.5429,0,0,0,0,0,0,0,0,0,0,0
8483,8485,1,1,1,0.9849,-2.5478,0,0,0,0,0,0,0,0,0,0,0
8484,8486,1,1,1,0.9951,-1.4996,0,0,0,0,0,0,0,0,0,0,0
8485,8487,1,1,1,0.99433,-5.2147,0,0,0,0,0,0,0,0,0,0,0
8486,8488,1,1,1,0.99638,-0.099508,0,0,0,0,0,0,0,0,0,0,0
