ap_bus,z_bus,area,zone,circuit,type,R,X,B,Line_Q1,Line_Q2,Line_Q3,control_bus,side,transformer_final_turns_ratio,transformer_final_angle,Min_tap,Max_tap,step_size,Min_volt,Max_volt
9619,9989,1,1,1,0,0.00083,0.00248,0.00027,0,0,0,0,0,0,0,0,0,0,0,0
9688,9620,1,1,1,0,0.00661,0.01983,0.00213,0,0,0,0,0,0,0,0,0,0,0,0
9743,9620,1,1,1,0,0.0157,0.05372,0.00513,0,0,0,0,0,0,0,0,0,0,0,0
9620,10000,1,1,1,0,0.00165,0.00413,0.00044,0,0,0,0,0,0,0,0,0,0,0,0
10001,9620,1,1,1,0,0.00165,0.00496,0.0007,0,0,0,0,0,0,0,0,0,0,0,0
9621,9911,1,1,1,0,0.00744,0.02397,0.00271,0,0,0,0,0,0,0,0,0,0,0,0
9656,9622,1,1,1,0,0.03967,0.09008,0.01897,0,0,0,0,0,0,0,0,0,0,0,0
9755,9624,1,1,1,0,0.01818,0.05455,0.00649,0,0,0,0,0,0,0,0,0,0,0,0
9851,9624,1,1,1,0,0.02479,0.0438,0.00912,0,0,0,0,0,0,0,0,0,0,0,0
9626,9625,1,1,1,0,0.00248,0.00579,0.00056,0,0,0,0,0,0,0,0,0,0,0,0
9626,9912,1,1,1,0,0.01488,0.0314,0.00537,0,0,0,0,0,0,0,0,0,0,0,0
9629,9628,1,1,1,0,0.00579,0.00909,0.00097,0,0,0,0,0,0,0,0,0,0,0,0
9657,9630,1,1,1,0,0.00826,0.0281,0.00281,0,0,0,0,0,0,0,0,0,0,0,0
9631,9633,1,1,1,0,0.00248,0.00413,0.00041,0,0,0,0,0,0,0,0,0,0,0,0
9632,9634,1,1,1,0,0.00248,0.00413,0.00041,0,0,0,0,0,0,0,0,0,0,0,0
9668,9633,1,1,1,0,0.00496,0.0157,0.00165,0,0,0,0,0,0,0,0,0,0,0,0
9633,9790,1,1,1,0,0.00909,0.02893,0.00302,0,0,0,0,0,0,0,0,0,0,0,0
9634,9667,1,1,1,0,0.00496,0.0157,0.00167,0,0,0,0,0,0,0,0,0,0,0,0
9635,9775,1,1,1,0,0.00496,0.0157,0.00181,0,0,0,0,0,0,0,0,0,0,0,0
9905,9637,1,1,1,0,0.00992,0.02479,0.00271,0,0,0,0,0,0,0,0,0,0,0,0
9906,9638,1,1,1,0,0.00992,0.02479,0.00271,0,0,0,0,0,0,0,0,0,0,0,0
9640,9719,1,1,1,0,0.00992,0.03058,0.00351,0,0,0,0,0,0,0,0,0,0,0,0
9770,9640,1,1,1,0,0.00992,0.02562,0.00288,0,0,0,0,0,0,0,0,0,0,0,0
9640,9789,1,1,1,0,0.00826,0.02562,0.00264,0,0,0,0,0,0,0,0,0,0,0,0
9933,9640,1,1,1,0,0.00165,0.00496,0.00053,0,0,0,0,0,0,0,0,0,0,0,0
10006,9640,1,1,1,0,0.00661,0.02066,0.00237,0,0,0,0,0,0,0,0,0,0,0,0
9754,9641,1,1,1,0,0.03719,0.06694,0.0067,0,0,0,0,0,0,0,0,0,0,0,0
9971,9641,1,1,1,0,0.00744,0.01157,0.0015,0,0,0,0,0,0,0,0,0,0,0,0
9646,9645,1,1,1,0,0.00083,0.00165,0.00024,0,0,0,0,0,0,0,0,0,0,0,0
9646,9942,1,1,1,0,0.00496,0.01653,0.00186,0,0,0,0,0,0,0,0,0,0,0,0
9972,9646,1,1,1,0,0.00248,0.00744,0.00085,0,0,0,0,0,0,0,0,0,0,0,0
9925,9648,1,1,1,0,0.0157,0.03636,0.00387,0,0,0,0,0,0,0,0,0,0,0,0
9650,9649,1,1,1,0,0,0.00083,2.00E-05,0,0,0,0,0,0,0,0,0,0,0,0
9658,9650,1,1,1,0,0.00248,0.00661,0.00077,0,0,0,0,0,0,0,0,0,0,0,0
9651,9718,1,1,1,0,0.01983,0.06281,0.00658,0,0,0,0,0,0,0,0,0,0,0,0
9651,9733,1,1,1,0,0.00826,0.02149,0.00227,0,0,0,0,0,0,0,0,0,0,0,0
9651,9737,1,1,1,0,0.00661,0.01736,0.0024,0,0,0,0,0,0,0,0,0,0,0,0
9953,9651,1,1,1,0,0.01405,0.03388,0.0037,0,0,0,0,0,0,0,0,0,0,0,0
9698,9652,1,1,1,0,0.03471,0.09339,0.01232,0,0,0,0,0,0,0,0,0,0,0,0
9734,9652,1,1,1,0,0.01653,0.03802,0.00438,0,0,0,0,0,0,0,0,0,0,0,0
9652,9832,1,1,1,0,0.00331,0.00826,0.00085,0,0,0,0,0,0,0,0,0,0,0,0
9653,9655,1,1,1,0,0.00083,0.00248,0.00029,0,0,0,0,0,0,0,0,0,0,0,0
9654,9782,1,1,1,0,0.00165,0.00496,0.00056,0,0,0,0,0,0,0,0,0,0,0,0
9655,9782,1,1,1,0,0.00083,0.00331,0.00034,0,0,0,0,0,0,0,0,0,0,0,0
9797,9655,1,1,1,0,0.00579,0.01818,0.00196,0,0,0,0,0,0,0,0,0,0,0,0
9834,9656,1,1,1,0,0.01983,0.04711,0.00956,0,0,0,0,0,0,0,0,0,0,0,0
9658,9657,1,1,1,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0
9657,9678,1,1,1,0,0.00413,0.00826,0.00085,0,0,0,0,0,0,0,0,0,0,0,0
9697,9657,1,1,1,0,0.00165,0.00579,0.00073,0,0,0,0,0,0,0,0,0,0,0,0
9717,9657,1,1,1,0,0.00661,0.01983,0.00213,0,0,0,0,0,0,0,0,0,0,0,0
9657,9810,1,1,1,0,0.00413,0.01405,0.0015,0,0,0,0,0,0,0,0,0,0,0,0
9658,9894,1,1,1,0,0.00248,0.00744,0.00085,0,0,0,0,0,0,0,0,0,0,0,0
9921,9659,1,1,1,0,0.00165,0.00496,0.00075,0,0,0,0,0,0,0,0,0,0,0,0
9921,9660,1,1,1,0,0,0.00083,2.00E-05,0,0,0,0,0,0,0,0,0,0,0,0
9660,9951,1,1,1,0,0.00579,0.0157,0.00174,0,0,0,0,0,0,0,0,0,0,0,0
9663,9661,1,1,1,0,0.01074,0.01322,0.00172,0,0,0,0,0,0,0,0,0,0,0,0
9664,9662,1,1,1,0,0.01074,0.01322,0.00174,0,0,0,0,0,0,0,0,0,0,0,0
9915,9664,1,1,1,0,0.00744,0.02397,0.00261,0,0,0,0,0,0,0,0,0,0,0,0
9666,9743,1,1,1,0,0.00248,0.00579,0.00063,0,0,0,0,0,0,0,0,0,0,0,0
9666,9970,1,1,1,0,0.00661,0.00744,0.00148,0,0,0,0,0,0,0,0,0,0,0,0
9667,9668,1,1,1,0,0,0.00083,2.00E-05,0,0,0,0,0,0,0,0,0,0,0,0
9747,9668,1,1,1,0,0.00413,0.00909,0.00077,0,0,0,0,0,0,0,0,0,0,0,0
9744,9669,1,1,1,0,0.04215,0.07025,0.00755,0,0,0,0,0,0,0,0,0,0,0,0
9935,9669,1,1,1,0,0.05041,0.08264,0.00891,0,0,0,0,0,0,0,0,0,0,0,0
9671,9672,1,1,1,0,0.00331,0.01074,0.00114,0,0,0,0,0,0,0,0,0,0,0,0
9720,9672,1,1,1,0,0.02893,0.1,0.00966,0,0,0,0,0,0,0,0,0,0,0,0
9672,9910,1,1,1,0,0.03884,0.17934,0.02001,0,0,0,0,0,0,0,0,0,0,0,0
9699,9674,1,1,1,0,0.0124,0.03719,0.00336,0,0,0,0,0,0,0,0,0,0,0,0
9950,9676,1,1,1,0,0.01818,0.03471,0.00486,0,0,0,0,0,0,0,0,0,0,0,0
9677,9678,1,1,1,0,0.00083,0.00165,0.00015,0,0,0,0,0,0,0,0,0,0,0,0
9679,9681,1,1,1,0,0,0.00083,5.00E-05,0,0,0,0,0,0,0,0,0,0,0,0
9680,9682,1,1,1,0,0,0.00083,5.00E-05,0,0,0,0,0,0,0,0,0,0,0,0
9952,9682,1,1,1,0,0.00083,0.00331,0.00036,0,0,0,0,0,0,0,0,0,0,0,0
9799,9683,1,1,1,0,0.00744,0.02231,0.00252,0,0,0,0,0,0,0,0,0,0,0,0
9943,9683,1,1,1,0,0.00413,0.01157,0.00138,0,0,0,0,0,0,0,0,0,0,0,0
9684,9746,1,1,1,0,0.00331,0.01074,0.00131,0,0,0,0,0,0,0,0,0,0,0,0
9907,9684,1,1,1,0,0.00331,0.00992,0.00114,0,0,0,0,0,0,0,0,0,0,0,0
9976,9685,1,1,1,0,0.00496,0.01488,0.00177,0,0,0,0,0,0,0,0,0,0,0,0
9861,9690,1,1,1,0,0.01488,0.02562,0.00283,0,0,0,0,0,0,0,0,0,0,0,0
9703,9691,1,1,1,0,0.01074,0.01322,0.00242,0,0,0,0,0,0,0,0,0,0,0,0
9824,9691,1,1,1,0,0.0157,0.04463,0.0045,0,0,0,0,0,0,0,0,0,0,0,0
9705,9692,1,1,1,0,0.00496,0.0124,0.00138,0,0,0,0,0,0,0,0,0,0,0,0
9692,9815,1,1,1,0,0.00165,0.00413,0.00051,0,0,0,0,0,0,0,0,0,0,0,0
9693,9695,1,1,1,0,0,0.00083,2.00E-05,0,0,0,0,0,0,0,0,0,0,0,0
9697,9902,1,1,1,0,0.00413,0.0124,0.00143,0,0,0,0,0,0,0,0,0,0,0,0
9698,9842,1,1,1,0,0.00248,0.00909,0.00097,0,0,0,0,0,0,0,0,0,0,0,0
9874,9700,1,1,1,0,0.02562,0.06281,0.00692,0,0,0,0,0,0,0,0,0,0,0,0
9984,9700,1,1,1,0,0.02479,0.06116,0.0068,0,0,0,0,0,0,0,0,0,0,0,0
9984,9701,1,1,1,0,0.02479,0.06116,0.0068,0,0,0,0,0,0,0,0,0,0,0,0
9702,9735,1,1,1,0,0.00331,0.00909,0.00111,0,0,0,0,0,0,0,0,0,0,0,0
9882,9702,1,1,1,0,0.00826,0.02479,0.00302,0,0,0,0,0,0,0,0,0,0,0,0
9704,9705,1,1,1,0,0.00413,0.01322,0.00155,0,0,0,0,0,0,0,0,0,0,0,0
9825,9705,1,1,1,0,0.01074,0.03223,0.00312,0,0,0,0,0,0,0,0,0,0,0,0
9749,9708,1,1,1,0,0.03223,0.10248,0.01084,0,0,0,0,0,0,0,0,0,0,0,0
9914,9710,1,1,1,0,0.00744,0.02397,0.00252,0,0,0,0,0,0,0,0,0,0,0,0
9710,10005,1,1,1,0,0.00496,0.0157,0.00165,0,0,0,0,0,0,0,0,0,0,0,0
9713,9711,1,1,1,0,0,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
9712,9714,1,1,1,0,0,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
9945,9714,1,1,1,0,0.00413,0.01322,0.00148,0,0,0,0,0,0,0,0,0,0,0,0
9715,9827,1,1,1,0,0.03471,0.10909,0.01203,0,0,0,0,0,0,0,0,0,0,0,0
9716,9969,1,1,1,0,0.02975,0.09587,0.01036,0,0,0,0,0,0,0,0,0,0,0,0
9716,10209,1,1,1,0,0.0124,0.03719,0.00436,0,0,0,0,0,0,0,0,0,0,0,0
9869,9717,1,1,1,0,0.00165,0.00496,0.00053,0,0,0,0,0,0,0,0,0,0,0,0
9718,9736,1,1,1,0,0.02066,0.06694,0.00707,0,0,0,0,0,0,0,0,0,0,0,0
9722,9721,1,1,1,0,0.00248,0.00413,0.00077,0,0,0,0,0,0,0,0,0,0,0,0
9725,9723,1,1,1,0,0.00331,0.00579,0.00058,0,0,0,0,0,0,0,0,0,0,0,0
9726,9724,1,1,1,0,0.00331,0.00579,0.00058,0,0,0,0,0,0,0,0,0,0,0,0
9987,9726,1,1,1,0,0.03802,0.07355,0.00658,0,0,0,0,0,0,0,0,0,0,0,0
9728,9730,1,1,1,0,0,0.00083,5.00E-05,0,0,0,0,0,0,0,0,0,0,0,0
9729,9883,1,1,1,0,0.0124,0.0281,0.00266,0,0,0,0,0,0,0,0,0,0,0,0
9767,9730,1,1,1,0,0.00083,0.00124,0.00017,0,0,0,0,0,0,0,0,0,0,0,0
9945,9736,1,1,1,0,0.02645,0.0843,0.00888,0,0,0,0,0,0,0,0,0,0,0,0
9994,9736,1,1,1,0,0.00661,0.01405,0.00257,0,0,0,0,0,0,0,0,0,0,0,0
9737,9994,1,1,1,0,0.00165,0.00331,0.00051,0,0,0,0,0,0,0,0,0,0,0,0
9741,9739,1,1,1,0,0.00248,0.00661,0.00073,0,0,0,0,0,0,0,0,0,0,0,0
9740,9742,1,1,1,0,0.00248,0.00744,0.00075,0,0,0,0,0,0,0,0,0,0,0,0
9781,9742,1,1,1,0,0.00413,0.01157,0.00131,0,0,0,0,0,0,0,0,0,0,0,0
9910,9746,1,1,1,0,0.00579,0.01901,0.00196,0,0,0,0,0,0,0,0,0,0,0,0
9748,9875,1,1,1,0,0.00579,0.0157,0.00145,0,0,0,0,0,0,0,0,0,0,0,0
9751,9750,1,1,1,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0
9981,9750,1,1,1,0,0.02397,0.07686,0.00832,0,0,0,0,0,0,0,0,0,0,0,0
9927,9751,1,1,1,0,0.01901,0.06198,0.00651,0,0,0,0,0,0,0,0,0,0,0,0
9833,9753,1,1,1,0,0.02479,0.08926,0.00888,0,0,0,0,0,0,0,0,0,0,0,0
9934,9753,1,1,1,0,0.00496,0.01488,0.00157,0,0,0,0,0,0,0,0,0,0,0,0
9986,9753,1,1,1,0,0.01488,0.04132,0.00411,0,0,0,0,0,0,0,0,0,0,0,0
9960,9754,1,1,1,0,0.01736,0.03223,0.00312,0,0,0,0,0,0,0,0,0,0,0,0
9859,9758,1,1,1,0,0.00248,0.00744,0.00077,0,0,0,0,0,0,0,0,0,0,0,0
9901,9758,1,1,1,0,0.01901,0.06116,0.00656,0,0,0,0,0,0,0,0,0,0,0,0
9759,9760,1,1,1,0,0.00248,0.00826,0.00077,0,0,0,0,0,0,0,0,0,0,0,0
9946,9760,1,1,1,0,0.00083,0.00165,0.00024,0,0,0,0,0,0,0,0,0,0,0,0
9763,9797,1,1,1,0,0.00579,0.01653,0.00184,0,0,0,0,0,0,0,0,0,0,0,0
9883,9767,1,1,1,0,0.00744,0.0124,0.00179,0,0,0,0,0,0,0,0,0,0,0,0
9769,9768,1,1,1,0,0.00165,0.00413,0.00044,0,0,0,0,0,0,0,0,0,0,0,0
9769,9977,1,1,1,0,0.00413,0.0124,0.00128,0,0,0,0,0,0,0,0,0,0,0,0
9770,9906,1,1,1,0,0.00826,0.02149,0.0024,0,0,0,0,0,0,0,0,0,0,0,0
9771,9772,1,1,1,0,0,0.00083,2.00E-05,0,0,0,0,0,0,0,0,0,0,0,0
9909,9773,1,1,1,0,0.00579,0.01818,0.00191,0,0,0,0,0,0,0,0,0,0,0,0
9839,9774,1,1,1,0,0.0876,0.17025,0.01607,0,0,0,0,0,0,0,0,0,0,0,0
9940,9776,1,1,1,0,0.0157,0.05041,0.00528,0,0,0,0,0,0,0,0,0,0,0,0
9776,10008,1,1,1,0,0.02893,0.09008,0.01002,0,0,0,0,0,0,0,0,0,0,0,0
9778,9777,1,1,1,0,0,0.00083,2.00E-05,0,0,0,0,0,0,0,0,0,0,0,0
9959,9778,1,1,1,0,0.00661,0.01074,0.00114,0,0,0,0,0,0,0,0,0,0,0,0
9931,9780,1,1,1,0,0.01901,0.05289,0.00552,0,0,0,0,0,0,0,0,0,0,0,0
9783,9782,1,1,1,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0
9852,9782,1,1,1,0,0.00496,0.01488,0.00167,0,0,0,0,0,0,0,0,0,0,0,0
9783,9799,1,1,1,0,0.00083,0.00331,0.00039,0,0,0,0,0,0,0,0,0,0,0,0
9783,9945,1,1,1,0,0.01818,0.05702,0.00646,0,0,0,0,0,0,0,0,0,0,0,0
9784,9785,1,1,1,0,0.00248,0.00579,0.00128,0,0,0,0,0,0,0,0,0,0,0,0
9947,9785,1,1,1,0,0.00496,0.01405,0.00162,0,0,0,0,0,0,0,0,0,0,0,0
9795,9786,1,1,1,0,0.00331,0.00992,0.00114,0,0,0,0,0,0,0,0,0,0,0,0
9788,9919,1,1,1,0,0.00248,0.00826,0.00094,0,0,0,0,0,0,0,0,0,0,0,0
9790,9789,1,1,1,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0
9790,9889,1,1,1,0,0.01488,0.0438,0.0052,0,0,0,0,0,0,0,0,0,0,0,0
9983,9790,1,1,1,0,0.04793,0.11983,0.01324,0,0,0,0,0,0,0,0,0,0,0,0
9791,9972,1,1,1,0,0.0124,0.03223,0.00353,0,0,0,0,0,0,0,0,0,0,0,0
9833,9793,1,1,1,0,0.01488,0.03223,0.00499,0,0,0,0,0,0,0,0,0,0,0,0
9959,9795,1,1,1,0,0.02397,0.07769,0.00799,0,0,0,0,0,0,0,0,0,0,0,0
9944,9796,1,1,1,0,0.01157,0.03636,0.00426,0,0,0,0,0,0,0,0,0,0,0,0
9798,9799,1,1,1,0,0.00165,0.00331,0.00044,0,0,0,0,0,0,0,0,0,0,0,0
9801,9800,1,1,1,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0
9909,9801,1,1,1,0,0.03967,0.13388,0.0129,0,0,0,0,0,0,0,0,0,0,0,0
9802,9804,1,1,1,0,0.00083,0.00165,0.00022,0,0,0,0,0,0,0,0,0,0,0,0
9850,9804,1,1,1,0,0.00826,0.05207,0.00537,0,0,0,0,0,0,0,0,0,0,0,0
9823,9805,1,1,1,0,0.00248,0.00826,0.00092,0,0,0,0,0,0,0,0,0,0,0,0
9805,9951,1,1,1,0,0.00413,0.01405,0.00152,0,0,0,0,0,0,0,0,0,0,0,0
9872,9806,1,1,1,0,0.00744,0.02397,0.0023,0,0,0,0,0,0,0,0,0,0,0,0
9991,9806,1,1,1,0,0.00826,0.02645,0.00264,0,0,0,0,0,0,0,0,0,0,0,0
9807,9808,1,1,1,0,0.00248,0.00661,0.00075,0,0,0,0,0,0,0,0,0,0,0,0
9946,9811,1,1,1,0,0.00248,0.00744,0.00077,0,0,0,0,0,0,0,0,0,0,0,0
9947,9812,1,1,1,0,0.00248,0.00744,0.00077,0,0,0,0,0,0,0,0,0,0,0,0
9813,9814,1,1,1,0,0.00165,0.00331,0.00036,0,0,0,0,0,0,0,0,0,0,0,0
9988,9814,1,1,1,0,0.10165,0.20083,0.01742,0,0,0,0,0,0,0,0,0,0,0,0
9818,9815,1,1,1,0,0.00331,0.01074,0.00123,0,0,0,0,0,0,0,0,0,0,0,0
9817,10008,1,1,1,0,0.01983,0.0314,0.00511,0,0,0,0,0,0,0,0,0,0,0,0
9819,9820,1,1,1,0,0.00248,0.00744,0.00087,0,0,0,0,0,0,0,0,0,0,0,0
9820,9963,1,1,1,0,0.0157,0.04793,0.00571,0,0,0,0,0,0,0,0,0,0,0,0
9837,9821,1,1,1,0,0.0157,0.04793,0.00566,0,0,0,0,0,0,0,0,0,0,0,0
9822,9860,1,1,1,0,0.00992,0.03223,0.00346,0,0,0,0,0,0,0,0,0,0,0,0
9944,9822,1,1,1,0,0.01736,0.0562,0.00598,0,0,0,0,0,0,0,0,0,0,0,0
9823,9847,1,1,1,0,0.01736,0.05537,0.00518,0,0,0,0,0,0,0,0,0,0,0,0
9921,9823,1,1,1,0,0.00909,0.02727,0.00317,0,0,0,0,0,0,0,0,0,0,0,0
9958,9823,1,1,1,0,0.00413,0.01322,0.00155,0,0,0,0,0,0,0,0,0,0,0,0
9824,9955,1,1,1,0,0.01736,0.05207,0.00503,0,0,0,0,0,0,0,0,0,0,0,0
9957,9825,1,1,1,0,0.00413,0.01322,0.00155,0,0,0,0,0,0,0,0,0,0,0,0
9829,9828,1,1,1,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0
9828,9830,1,1,1,0,0.0124,0.03802,0.00448,0,0,0,0,0,0,0,0,0,0,0,0
9830,9870,1,1,1,0,0.00744,0.02066,0.00213,0,0,0,0,0,0,0,0,0,0,0,0
9852,9831,1,1,1,0,0.00331,0.01157,0.00109,0,0,0,0,0,0,0,0,0,0,0,0
9896,9833,1,1,1,0,0.04545,0.23719,0.02485,0,0,0,0,0,0,0,0,0,0,0,0
9838,9834,1,1,1,0,0.00083,0.00661,0.00075,0,0,0,0,0,0,0,0,0,0,0,0
9839,9834,1,1,1,0,0.00083,0.00413,0.00058,0,0,0,0,0,0,0,0,0,0,0,0
10002,9837,1,1,1,0,0.00826,0.02645,0.0031,0,0,0,0,0,0,0,0,0,0,0,0
9839,9838,1,1,1,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0
9896,9838,1,1,1,0,0.04545,0.23388,0.02439,0,0,0,0,0,0,0,0,0,0,0,0
9983,9840,1,1,1,0,0.00165,0.00331,0.00036,0,0,0,0,0,0,0,0,0,0,0,0
9984,9841,1,1,1,0,0.00083,0.00331,0.00039,0,0,0,0,0,0,0,0,0,0,0,0
9882,9842,1,1,1,0,0.02645,0.03388,0.0062,0,0,0,0,0,0,0,0,0,0,0,0
9842,9925,1,1,1,0,0.00826,0.02479,0.00295,0,0,0,0,0,0,0,0,0,0,0,0
9846,9844,1,1,1,0,0.0124,0.0157,0.00302,0,0,0,0,0,0,0,0,0,0,0,0
9847,9845,1,1,1,0,0.01322,0.0157,0.00305,0,0,0,0,0,0,0,0,0,0,0,0
9920,9846,1,1,1,0,0.0157,0.04628,0.00445,0,0,0,0,0,0,0,0,0,0,0,0
9848,9850,1,1,1,0,0.00248,0.00744,0.00073,0,0,0,0,0,0,0,0,0,0,0,0
9946,9849,1,1,1,0,0.00248,0.00744,0.00085,0,0,0,0,0,0,0,0,0,0,0,0
9947,9850,1,1,1,0,0.00744,0.02397,0.00271,0,0,0,0,0,0,0,0,0,0,0,0
9855,9853,1,1,1,0,0.00496,0.00826,0.00092,0,0,0,0,0,0,0,0,0,0,0,0
9856,9854,1,1,1,0,0.00496,0.00826,0.0009,0,0,0,0,0,0,0,0,0,0,0,0
9862,9911,1,1,1,0,0.00248,0.01488,0.00174,0,0,0,0,0,0,0,0,0,0,0,0
9863,9911,1,1,1,0,0.00248,0.01488,0.00174,0,0,0,0,0,0,0,0,0,0,0,0
9864,9866,1,1,1,0,0,0.00083,5.00E-05,0,0,0,0,0,0,0,0,0,0,0,0
9867,9865,1,1,1,0,0.00165,0.00579,0.00053,0,0,0,0,0,0,0,0,0,0,0,0
9940,9868,1,1,1,0,0.02066,0.06529,0.0069,0,0,0,0,0,0,0,0,0,0,0,0
10007,9868,1,1,1,0,0.00909,0.01488,0.00162,0,0,0,0,0,0,0,0,0,0,0,0
9873,9889,1,1,1,0,0.00413,0.01322,0.0015,0,0,0,0,0,0,0,0,0,0,0,0
9877,9876,1,1,1,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0
9876,9922,1,1,1,0,0.03719,0.11983,0.01268,0,0,0,0,0,0,0,0,0,0,0,0
9876,9961,1,1,1,0,0.00744,0.01157,0.00126,0,0,0,0,0,0,0,0,0,0,0,0
9877,9962,1,1,1,0,0.00744,0.01157,0.00123,0,0,0,0,0,0,0,0,0,0,0,0
9884,9981,1,1,1,0,0.04132,0.05372,0.00987,0,0,0,0,0,0,0,0,0,0,0,0
9910,9890,1,1,1,0,0.01074,0.02893,0.00334,0,0,0,0,0,0,0,0,0,0,0,0
9909,9891,1,1,1,0,0.00992,0.03058,0.00356,0,0,0,0,0,0,0,0,0,0,0,0
9956,9893,1,1,1,0,0.00083,0.00331,0.00044,0,0,0,0,0,0,0,0,0,0,0,0
9899,9894,1,1,1,0,0.00331,0.01074,0.00114,0,0,0,0,0,0,0,0,0,0,0,0
9898,9897,1,1,1,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0
9900,9901,1,1,1,0,0.00165,0.00579,0.00053,0,0,0,0,0,0,0,0,0,0,0,0
9944,9901,1,1,1,0,0.01074,0.03388,0.00353,0,0,0,0,0,0,0,0,0,0,0,0
9903,9905,1,1,1,0,0.00413,0.00579,0.00077,0,0,0,0,0,0,0,0,0,0,0,0
9904,9906,1,1,1,0,0.00413,0.00579,0.0007,0,0,0,0,0,0,0,0,0,0,0,0
9933,9905,1,1,1,0,0.01157,0.02975,0.00327,0,0,0,0,0,0,0,0,0,0,0,0
9910,9909,1,1,1,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0
9922,9909,1,1,1,0,0.01157,0.03802,0.00409,0,0,0,0,0,0,0,0,0,0,0,0
9941,9911,1,1,1,0,0.01157,0.03223,0.00327,0,0,0,0,0,0,0,0,0,0,0,0
9949,9912,1,1,1,0,0.00413,0.0124,0.00121,0,0,0,0,0,0,0,0,0,0,0,0
9912,9964,1,1,1,0,0.00909,0.0314,0.00278,0,0,0,0,0,0,0,0,0,0,0,0
9915,9913,1,1,1,0,0.00413,0.01322,0.0014,0,0,0,0,0,0,0,0,0,0,0,0
9924,9913,1,1,1,0,0.00413,0.00992,0.00203,0,0,0,0,0,0,0,0,0,0,0,0
9924,9914,1,1,1,0,0.00992,0.03058,0.00324,0,0,0,0,0,0,0,0,0,0,0,0
9916,9918,1,1,1,0,0.00083,0.00165,0.00019,0,0,0,0,0,0,0,0,0,0,0,0
9924,9991,1,1,1,0,0.00826,0.02645,0.00273,0,0,0,0,0,0,0,0,0,0,0,0
9948,9925,1,1,1,0,0.01405,0.04628,0.00486,0,0,0,0,0,0,0,0,0,0,0,0
9926,9927,1,1,1,0,0.00661,0.00826,0.0016,0,0,0,0,0,0,0,0,0,0,0,0
9928,9929,1,1,1,0,0,0.00083,2.00E-05,0,0,0,0,0,0,0,0,0,0,0,0
9936,9938,1,1,1,0,0.00083,0.00124,0.00017,0,0,0,0,0,0,0,0,0,0,0,0
9937,9939,1,1,1,0,0.00083,0.00248,0.00024,0,0,0,0,0,0,0,0,0,0,0,0
9990,9947,1,1,1,0,0.00496,0.0124,0.00145,0,0,0,0,0,0,0,0,0,0,0,0
9955,9954,1,1,1,0,0.00083,0.00331,0.00029,0,0,0,0,0,0,0,0,0,0,0,0
9955,9986,1,1,1,0,0.01901,0.05289,0.00511,0,0,0,0,0,0,0,0,0,0,0,0
9985,9967,1,1,1,0,0.00579,0.02066,0.00208,0,0,0,0,0,0,0,0,0,0,0,0
9999,9967,1,1,1,0,0,0.00083,5.00E-05,0,0,0,0,0,0,0,0,0,0,0,0
9970,9971,1,1,1,0,0.00083,0.00165,0.00017,0,0,0,0,0,0,0,0,0,0,0,0
9972,9980,1,1,1,0,0.00579,0.01736,0.00196,0,0,0,0,0,0,0,0,0,0,0,0
9974,9976,1,1,1,0,0,0.00083,2.00E-05,0,0,0,0,0,0,0,0,0,0,0,0
9975,9977,1,1,1,0,0,0.00083,2.00E-05,0,0,0,0,0,0,0,0,0,0,0,0
9988,9987,1,1,1,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0
9993,9989,1,1,1,0,0.00165,0.00496,0.00053,0,0,0,0,0,0,0,0,0,0,0,0
9995,9996,1,1,1,0,0.00331,0.00992,0.00094,0,0,0,0,0,0,0,0,0,0,0,0
9997,9999,1,1,1,0,0.00413,0.01405,0.00162,0,0,0,0,0,0,0,0,0,0,0,0
10136,10009,1,1,1,0,0.01471,0.03736,0.00382,0,0,0,0,0,0,0,0,0,0,0,0
10408,10009,1,1,1,0,0.00504,0.01413,0.00145,0,0,0,0,0,0,0,0,0,0,0,0
10012,10010,1,1,1,0,0.01351,0.02349,0.00224,0,0,0,0,0,0,0,0,0,0,0,0
10166,10010,1,1,1,0,0.03198,0.08107,0.00828,0,0,0,0,0,0,0,0,0,0,0,0
10510,10010,1,1,1,0,0.00129,0.00374,0.00038,0,0,0,0,0,0,0,0,0,0,0,0
10011,10012,1,1,1,0,0.00276,0.00483,0.00046,0,0,0,0,0,0,0,0,0,0,0,0
10013,10080,1,1,1,0,0.00499,0.01691,0.00147,0,0,0,0,0,0,0,0,0,0,0,0
